taskSetId	rate	discountStrength	quotationTotal	segmentCount	experimentType	instance
n080-set05	0.500000	0.150000	15389.500000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n080-set05/random/base/wide/m3.dat
n080-set05	1.000000	0.150000	30779.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n080-set05/random/base/wide/m3.dat
n080-set05	2.000000	0.150000	61558.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n080-set05/random/base/wide/m3.dat
n080-set05	0.500000	0.150000	15389.500000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n080-set05/random/base/wide/m4.dat
n080-set05	1.000000	0.150000	30779.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n080-set05/random/base/wide/m4.dat
n080-set05	2.000000	0.150000	61558.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n080-set05/random/base/wide/m4.dat
n080-set05	0.500000	0.150000	15389.500000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n080-set05/random/base/wide/m5.dat
n080-set05	1.000000	0.150000	30779.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n080-set05/random/base/wide/m5.dat
n080-set05	2.000000	0.150000	61558.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n080-set05/random/base/wide/m5.dat
n080-set05	0.500000	0.150000	15389.500000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n080-set05/family/base/zero/m3.dat
n080-set05	1.000000	0.150000	30779.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n080-set05/family/base/zero/m3.dat
n080-set05	2.000000	0.150000	61558.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n080-set05/family/base/zero/m3.dat
n080-set05	0.500000	0.150000	15389.500000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n080-set05/family/base/zero/m4.dat
n080-set05	1.000000	0.150000	30779.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n080-set05/family/base/zero/m4.dat
n080-set05	2.000000	0.150000	61558.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n080-set05/family/base/zero/m4.dat
n080-set05	0.500000	0.150000	15389.500000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n080-set05/family/base/zero/m5.dat
n080-set05	1.000000	0.150000	30779.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n080-set05/family/base/zero/m5.dat
n080-set05	2.000000	0.150000	61558.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n080-set05/family/base/zero/m5.dat
n080-set05	0.500000	0.150000	15389.500000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n080-set05/family/base/narrow/m3.dat
n080-set05	1.000000	0.150000	30779.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n080-set05/family/base/narrow/m3.dat
n080-set05	2.000000	0.150000	61558.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n080-set05/family/base/narrow/m3.dat
n080-set05	0.500000	0.150000	15389.500000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n080-set05/family/base/narrow/m4.dat
n080-set05	1.000000	0.150000	30779.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n080-set05/family/base/narrow/m4.dat
n080-set05	2.000000	0.150000	61558.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n080-set05/family/base/narrow/m4.dat
n080-set05	0.500000	0.150000	15389.500000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n080-set05/family/base/narrow/m5.dat
n080-set05	1.000000	0.150000	30779.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n080-set05/family/base/narrow/m5.dat
n080-set05	2.000000	0.150000	61558.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n080-set05/family/base/narrow/m5.dat
n080-set05	0.500000	0.150000	15389.500000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n080-set05/family/base/wide/m3.dat
n080-set05	1.000000	0.150000	30779.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n080-set05/family/base/wide/m3.dat
n080-set05	2.000000	0.150000	61558.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n080-set05/family/base/wide/m3.dat
n080-set05	0.500000	0.150000	15389.500000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n080-set05/family/base/wide/m4.dat
n080-set05	1.000000	0.150000	30779.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n080-set05/family/base/wide/m4.dat
n080-set05	2.000000	0.150000	61558.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n080-set05/family/base/wide/m4.dat
n080-set05	0.500000	0.150000	15389.500000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n080-set05/family/base/wide/m5.dat
n080-set05	1.000000	0.150000	30779.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n080-set05/family/base/wide/m5.dat
n080-set05	2.000000	0.150000	61558.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n080-set05/family/base/wide/m5.dat
n100-set01	0.500000	0.150000	21226.500000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n100-set01/random/base/zero/m3.dat
n100-set01	1.000000	0.150000	42453.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n100-set01/random/base/zero/m3.dat
n100-set01	2.000000	0.150000	84906.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n100-set01/random/base/zero/m3.dat
n100-set01	0.500000	0.150000	21226.500000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n100-set01/random/base/zero/m4.dat
n100-set01	1.000000	0.150000	42453.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n100-set01/random/base/zero/m4.dat
n100-set01	2.000000	0.150000	84906.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n100-set01/random/base/zero/m4.dat
n100-set01	0.500000	0.150000	21226.500000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n100-set01/random/base/zero/m5.dat
n100-set01	1.000000	0.150000	42453.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n100-set01/random/base/zero/m5.dat
n100-set01	2.000000	0.150000	84906.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n100-set01/random/base/zero/m5.dat
n100-set01	0.500000	0.150000	21226.500000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n100-set01/random/base/narrow/m3.dat
n100-set01	1.000000	0.150000	42453.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n100-set01/random/base/narrow/m3.dat
n100-set01	2.000000	0.150000	84906.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n100-set01/random/base/narrow/m3.dat
n100-set01	0.500000	0.150000	21226.500000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n100-set01/random/base/narrow/m4.dat
n100-set01	1.000000	0.150000	42453.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n100-set01/random/base/narrow/m4.dat
n100-set01	2.000000	0.150000	84906.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n100-set01/random/base/narrow/m4.dat
n100-set01	0.500000	0.150000	21226.500000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n100-set01/random/base/narrow/m5.dat
n100-set01	1.000000	0.150000	42453.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n100-set01/random/base/narrow/m5.dat
n100-set01	2.000000	0.150000	84906.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n100-set01/random/base/narrow/m5.dat
n100-set01	0.500000	0.150000	21226.500000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n100-set01/random/base/wide/m3.dat
n100-set01	1.000000	0.150000	42453.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n100-set01/random/base/wide/m3.dat
n100-set01	2.000000	0.150000	84906.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n100-set01/random/base/wide/m3.dat
n100-set01	0.500000	0.150000	21226.500000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n100-set01/random/base/wide/m4.dat
n100-set01	1.000000	0.150000	42453.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n100-set01/random/base/wide/m4.dat
n100-set01	2.000000	0.150000	84906.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n100-set01/random/base/wide/m4.dat
n100-set01	0.500000	0.150000	21226.500000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n100-set01/random/base/wide/m5.dat
n100-set01	1.000000	0.150000	42453.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n100-set01/random/base/wide/m5.dat
n100-set01	2.000000	0.150000	84906.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n100-set01/random/base/wide/m5.dat
n100-set01	0.500000	0.150000	21226.500000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n100-set01/family/base/zero/m3.dat
n100-set01	1.000000	0.150000	42453.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n100-set01/family/base/zero/m3.dat
n100-set01	2.000000	0.150000	84906.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n100-set01/family/base/zero/m3.dat
n100-set01	0.500000	0.150000	21226.500000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n100-set01/family/base/zero/m4.dat
n100-set01	1.000000	0.150000	42453.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n100-set01/family/base/zero/m4.dat
n100-set01	2.000000	0.150000	84906.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n100-set01/family/base/zero/m4.dat
n100-set01	0.500000	0.150000	21226.500000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n100-set01/family/base/zero/m5.dat
n100-set01	1.000000	0.150000	42453.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n100-set01/family/base/zero/m5.dat
n100-set01	2.000000	0.150000	84906.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n100-set01/family/base/zero/m5.dat
n100-set01	0.500000	0.150000	21226.500000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n100-set01/family/base/narrow/m3.dat
n100-set01	1.000000	0.150000	42453.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n100-set01/family/base/narrow/m3.dat
n100-set01	2.000000	0.150000	84906.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n100-set01/family/base/narrow/m3.dat
n100-set01	0.500000	0.150000	21226.500000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n100-set01/family/base/narrow/m4.dat
n100-set01	1.000000	0.150000	42453.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n100-set01/family/base/narrow/m4.dat
n100-set01	2.000000	0.150000	84906.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n100-set01/family/base/narrow/m4.dat
n100-set01	0.500000	0.150000	21226.500000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n100-set01/family/base/narrow/m5.dat
n100-set01	1.000000	0.150000	42453.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n100-set01/family/base/narrow/m5.dat
n100-set01	2.000000	0.150000	84906.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n100-set01/family/base/narrow/m5.dat
n100-set01	0.500000	0.150000	21226.500000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n100-set01/family/base/wide/m3.dat
n100-set01	1.000000	0.150000	42453.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n100-set01/family/base/wide/m3.dat
n100-set01	2.000000	0.150000	84906.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n100-set01/family/base/wide/m3.dat
n100-set01	0.500000	0.150000	21226.500000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n100-set01/family/base/wide/m4.dat
n100-set01	1.000000	0.150000	42453.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n100-set01/family/base/wide/m4.dat
n100-set01	2.000000	0.150000	84906.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n100-set01/family/base/wide/m4.dat
n100-set01	0.500000	0.150000	21226.500000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n100-set01/family/base/wide/m5.dat
n100-set01	1.000000	0.150000	42453.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n100-set01/family/base/wide/m5.dat
n100-set01	2.000000	0.150000	84906.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n100-set01/family/base/wide/m5.dat
n100-set02	0.500000	0.150000	19513.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n100-set02/random/base/zero/m3.dat
n100-set02	1.000000	0.150000	39026.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n100-set02/random/base/zero/m3.dat
n100-set02	2.000000	0.150000	78052.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n100-set02/random/base/zero/m3.dat
n100-set02	0.500000	0.150000	19513.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n100-set02/random/base/zero/m4.dat
n100-set02	1.000000	0.150000	39026.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n100-set02/random/base/zero/m4.dat
n100-set02	2.000000	0.150000	78052.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n100-set02/random/base/zero/m4.dat
n100-set02	0.500000	0.150000	19513.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n100-set02/random/base/zero/m5.dat
n100-set02	1.000000	0.150000	39026.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n100-set02/random/base/zero/m5.dat
n100-set02	2.000000	0.150000	78052.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n100-set02/random/base/zero/m5.dat
n100-set02	0.500000	0.150000	19513.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n100-set02/random/base/narrow/m3.dat
n100-set02	1.000000	0.150000	39026.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n100-set02/random/base/narrow/m3.dat
n100-set02	2.000000	0.150000	78052.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n100-set02/random/base/narrow/m3.dat
n100-set02	0.500000	0.150000	19513.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n100-set02/random/base/narrow/m4.dat
n100-set02	1.000000	0.150000	39026.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n100-set02/random/base/narrow/m4.dat
n100-set02	2.000000	0.150000	78052.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n100-set02/random/base/narrow/m4.dat
n100-set02	0.500000	0.150000	19513.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n100-set02/random/base/narrow/m5.dat
n100-set02	1.000000	0.150000	39026.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n100-set02/random/base/narrow/m5.dat
n100-set02	2.000000	0.150000	78052.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n100-set02/random/base/narrow/m5.dat
n100-set02	0.500000	0.150000	19513.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n100-set02/random/base/wide/m3.dat
n100-set02	1.000000	0.150000	39026.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n100-set02/random/base/wide/m3.dat
n100-set02	2.000000	0.150000	78052.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n100-set02/random/base/wide/m3.dat
n100-set02	0.500000	0.150000	19513.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n100-set02/random/base/wide/m4.dat
n100-set02	1.000000	0.150000	39026.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n100-set02/random/base/wide/m4.dat
n100-set02	2.000000	0.150000	78052.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n100-set02/random/base/wide/m4.dat
n100-set02	0.500000	0.150000	19513.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n100-set02/random/base/wide/m5.dat
n100-set02	1.000000	0.150000	39026.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n100-set02/random/base/wide/m5.dat
n100-set02	2.000000	0.150000	78052.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n100-set02/random/base/wide/m5.dat
n100-set02	0.500000	0.150000	19513.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n100-set02/family/base/zero/m3.dat
n100-set02	1.000000	0.150000	39026.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n100-set02/family/base/zero/m3.dat
n100-set02	2.000000	0.150000	78052.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n100-set02/family/base/zero/m3.dat
n100-set02	0.500000	0.150000	19513.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n100-set02/family/base/zero/m4.dat
n100-set02	1.000000	0.150000	39026.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n100-set02/family/base/zero/m4.dat
n100-set02	2.000000	0.150000	78052.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n100-set02/family/base/zero/m4.dat
n100-set02	0.500000	0.150000	19513.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n100-set02/family/base/zero/m5.dat
n100-set02	1.000000	0.150000	39026.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n100-set02/family/base/zero/m5.dat
n100-set02	2.000000	0.150000	78052.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n100-set02/family/base/zero/m5.dat
n100-set02	0.500000	0.150000	19513.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n100-set02/family/base/narrow/m3.dat
n100-set02	1.000000	0.150000	39026.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n100-set02/family/base/narrow/m3.dat
n100-set02	2.000000	0.150000	78052.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n100-set02/family/base/narrow/m3.dat
n100-set02	0.500000	0.150000	19513.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n100-set02/family/base/narrow/m4.dat
n100-set02	1.000000	0.150000	39026.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n100-set02/family/base/narrow/m4.dat
n100-set02	2.000000	0.150000	78052.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n100-set02/family/base/narrow/m4.dat
n100-set02	0.500000	0.150000	19513.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n100-set02/family/base/narrow/m5.dat
n100-set02	1.000000	0.150000	39026.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n100-set02/family/base/narrow/m5.dat
n100-set02	2.000000	0.150000	78052.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n100-set02/family/base/narrow/m5.dat
n100-set02	0.500000	0.150000	19513.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n100-set02/family/base/wide/m3.dat
n100-set02	1.000000	0.150000	39026.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n100-set02/family/base/wide/m3.dat
n100-set02	2.000000	0.150000	78052.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n100-set02/family/base/wide/m3.dat
n100-set02	0.500000	0.150000	19513.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n100-set02/family/base/wide/m4.dat
n100-set02	1.000000	0.150000	39026.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n100-set02/family/base/wide/m4.dat
n100-set02	2.000000	0.150000	78052.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n100-set02/family/base/wide/m4.dat
n100-set02	0.500000	0.150000	19513.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n100-set02/family/base/wide/m5.dat
n100-set02	1.000000	0.150000	39026.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n100-set02/family/base/wide/m5.dat
n100-set02	2.000000	0.150000	78052.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n100-set02/family/base/wide/m5.dat
n100-set03	0.500000	0.150000	18314.500000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n100-set03/random/base/zero/m3.dat
n100-set03	1.000000	0.150000	36629.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n100-set03/random/base/zero/m3.dat
n100-set03	2.000000	0.150000	73258.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n100-set03/random/base/zero/m3.dat
n100-set03	0.500000	0.150000	18314.500000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n100-set03/random/base/zero/m4.dat
n100-set03	1.000000	0.150000	36629.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n100-set03/random/base/zero/m4.dat
n100-set03	2.000000	0.150000	73258.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n100-set03/random/base/zero/m4.dat
n100-set03	0.500000	0.150000	18314.500000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n100-set03/random/base/zero/m5.dat
n100-set03	1.000000	0.150000	36629.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n100-set03/random/base/zero/m5.dat
n100-set03	2.000000	0.150000	73258.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n100-set03/random/base/zero/m5.dat
n100-set03	0.500000	0.150000	18314.500000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n100-set03/random/base/narrow/m3.dat
n100-set03	1.000000	0.150000	36629.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n100-set03/random/base/narrow/m3.dat
n100-set03	2.000000	0.150000	73258.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n100-set03/random/base/narrow/m3.dat
n100-set03	0.500000	0.150000	18314.500000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n100-set03/random/base/narrow/m4.dat
n100-set03	1.000000	0.150000	36629.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n100-set03/random/base/narrow/m4.dat
n100-set03	2.000000	0.150000	73258.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n100-set03/random/base/narrow/m4.dat
n100-set03	0.500000	0.150000	18314.500000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n100-set03/random/base/narrow/m5.dat
n100-set03	1.000000	0.150000	36629.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n100-set03/random/base/narrow/m5.dat
n100-set03	2.000000	0.150000	73258.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n100-set03/random/base/narrow/m5.dat
n100-set03	0.500000	0.150000	18314.500000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n100-set03/random/base/wide/m3.dat
n100-set03	1.000000	0.150000	36629.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n100-set03/random/base/wide/m3.dat
n100-set03	2.000000	0.150000	73258.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n100-set03/random/base/wide/m3.dat
n100-set03	0.500000	0.150000	18314.500000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n100-set03/random/base/wide/m4.dat
n100-set03	1.000000	0.150000	36629.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n100-set03/random/base/wide/m4.dat
n100-set03	2.000000	0.150000	73258.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n100-set03/random/base/wide/m4.dat
n100-set03	0.500000	0.150000	18314.500000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n100-set03/random/base/wide/m5.dat
n100-set03	1.000000	0.150000	36629.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n100-set03/random/base/wide/m5.dat
n100-set03	2.000000	0.150000	73258.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n100-set03/random/base/wide/m5.dat
n100-set03	0.500000	0.150000	18314.500000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n100-set03/family/base/zero/m3.dat
n100-set03	1.000000	0.150000	36629.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n100-set03/family/base/zero/m3.dat
n100-set03	2.000000	0.150000	73258.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n100-set03/family/base/zero/m3.dat
n100-set03	0.500000	0.150000	18314.500000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n100-set03/family/base/zero/m4.dat
n100-set03	1.000000	0.150000	36629.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n100-set03/family/base/zero/m4.dat
n100-set03	2.000000	0.150000	73258.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n100-set03/family/base/zero/m4.dat
n100-set03	0.500000	0.150000	18314.500000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n100-set03/family/base/zero/m5.dat
n100-set03	1.000000	0.150000	36629.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n100-set03/family/base/zero/m5.dat
n100-set03	2.000000	0.150000	73258.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n100-set03/family/base/zero/m5.dat
n100-set03	0.500000	0.150000	18314.500000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n100-set03/family/base/narrow/m3.dat
n100-set03	1.000000	0.150000	36629.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n100-set03/family/base/narrow/m3.dat
n100-set03	2.000000	0.150000	73258.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n100-set03/family/base/narrow/m3.dat
n100-set03	0.500000	0.150000	18314.500000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n100-set03/family/base/narrow/m4.dat
n100-set03	1.000000	0.150000	36629.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n100-set03/family/base/narrow/m4.dat
n100-set03	2.000000	0.150000	73258.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n100-set03/family/base/narrow/m4.dat
n100-set03	0.500000	0.150000	18314.500000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n100-set03/family/base/narrow/m5.dat
n100-set03	1.000000	0.150000	36629.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n100-set03/family/base/narrow/m5.dat
n100-set03	2.000000	0.150000	73258.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n100-set03/family/base/narrow/m5.dat
n100-set03	0.500000	0.150000	18314.500000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n100-set03/family/base/wide/m3.dat
n100-set03	1.000000	0.150000	36629.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n100-set03/family/base/wide/m3.dat
n100-set03	2.000000	0.150000	73258.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n100-set03/family/base/wide/m3.dat
n100-set03	0.500000	0.150000	18314.500000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n100-set03/family/base/wide/m4.dat
n100-set03	1.000000	0.150000	36629.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n100-set03/family/base/wide/m4.dat
n100-set03	2.000000	0.150000	73258.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n100-set03/family/base/wide/m4.dat
n100-set03	0.500000	0.150000	18314.500000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n100-set03/family/base/wide/m5.dat
